"State","Race","Date","Cases","Deaths","DateAsDate","PrevDate","PrevCases","PrevDeaths","NewCases","NewDeaths","NewCases_Lag_1","NewCases_Lag_2","NewCases_Lag_3","NewCases_Lag_4","NewCases_Lag_5","NewCases_Lag_6","NewCases_Lag_7","NewCases_Lag_8"
"PA","Unknown",20200419,25289,296.417910447761,2020-04-19,20200412,25289,296.417910447761,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"PA","Unknown",20200426,28250,296.417910447761,2020-04-26,20200419,25289,296.417910447761,2961,0,0,NA,NA,NA,NA,NA,NA,NA
"PA","Unknown",20200503,32306,296.417910447761,2020-05-03,20200426,28250,296.417910447761,4056,0,2961,0,NA,NA,NA,NA,NA,NA
"PA","Unknown",20200510,35708,296.417910447761,2020-05-10,20200503,32306,296.417910447761,3402,0,4056,2961,0,NA,NA,NA,NA,NA
"PA","Unknown",20200517,37982,296.417910447761,2020-05-17,20200510,35708,296.417910447761,2274,0,3402,4056,2961,0,NA,NA,NA,NA
"PA","Unknown",20200524,40214,296.417910447761,2020-05-24,20200517,37982,296.417910447761,2232,0,2274,3402,4056,2961,0,NA,NA,NA
"PA","Unknown",20200531,41830,296.417910447761,2020-05-31,20200524,40214,296.417910447761,1616,0,2232,2274,3402,4056,2961,0,NA,NA
"PA","Unknown",20200607,42386,296.417910447761,2020-06-07,20200531,41830,296.417910447761,556,0,1616,2232,2274,3402,4056,2961,0,NA
"PA","Unknown",20200614,44469,296.417910447761,2020-06-14,20200607,42386,296.417910447761,2083,0,556,1616,2232,2274,3402,4056,2961,0
"PA","Unknown",20200621,45550,296.417910447761,2020-06-21,20200614,44469,296.417910447761,1081,0,2083,556,1616,2232,2274,3402,4056,2961
"PA","Unknown",20200628,46574,296.417910447761,2020-06-28,20200621,45550,296.417910447761,1024,0,1081,2083,556,1616,2232,2274,3402,4056
"PA","Unknown",20200705,48748,296.417910447761,2020-07-05,20200628,46574,296.417910447761,2174,0,1024,1081,2083,556,1616,2232,2274,3402
"PA","Unknown",20200712,50005,296.417910447761,2020-07-12,20200705,48748,296.417910447761,1257,0,2174,1024,1081,2083,556,1616,2232,2274
"PA","Unknown",20200719,52785,296.417910447761,2020-07-19,20200712,50005,296.417910447761,2780,0,1257,2174,1024,1081,2083,556,1616,2232
"PA","Unknown",20200726,55325,296.417910447761,2020-07-26,20200719,52785,296.417910447761,2540,0,2780,1257,2174,1024,1081,2083,556,1616
"PA","Unknown",20200802,57489,296.417910447761,2020-08-02,20200726,55325,296.417910447761,2164,0,2540,2780,1257,2174,1024,1081,2083,556
"PA","Unknown",20200809,59487,296.417910447761,2020-08-09,20200802,57489,296.417910447761,1998,0,2164,2540,2780,1257,2174,1024,1081,2083
"PA","Unknown",20200816,61851,296.417910447761,2020-08-16,20200809,59487,296.417910447761,2364,0,1998,2164,2540,2780,1257,2174,1024,1081
"PA","Unknown",20200823,62415.5,296.417910447761,2020-08-23,20200816,61851,296.417910447761,564.5,0,2364,1998,2164,2540,2780,1257,2174,1024
"PA","Unknown",20200830,64062,296.417910447761,2020-08-30,20200823,62415.5,296.417910447761,1646.5,0,564.5,2364,1998,2164,2540,2780,1257,2174
"PA","Unknown",20200906,65700,296.417910447761,2020-09-06,20200830,64062,296.417910447761,1638,0,1646.5,564.5,2364,1998,2164,2540,2780,1257
"PA","Unknown",20200913,66967,296.417910447761,2020-09-13,20200906,65700,296.417910447761,1267,0,1638,1646.5,564.5,2364,1998,2164,2540,2780
"PA","Unknown",20200920,69130,296.417910447761,2020-09-20,20200913,66967,296.417910447761,2163,0,1267,1638,1646.5,564.5,2364,1998,2164,2540
"PA","Unknown",20200927,71626,296.417910447761,2020-09-27,20200920,69130,296.417910447761,2496,0,2163,1267,1638,1646.5,564.5,2364,1998,2164
"PA","Unknown",20201004,74271,296.417910447761,2020-10-04,20200927,71626,296.417910447761,2645,0,2496,2163,1267,1638,1646.5,564.5,2364,1998
"PA","Unknown",20201011,77755,296.417910447761,2020-10-11,20201004,74271,296.417910447761,3484,0,2645,2496,2163,1267,1638,1646.5,564.5,2364
"PA","Unknown",20201018,81437,296.417910447761,2020-10-18,20201011,77755,296.417910447761,3682,0,3484,2645,2496,2163,1267,1638,1646.5,564.5
"PA","Unknown",20201025,85429,296.417910447761,2020-10-25,20201018,81437,296.417910447761,3992,0,3682,3484,2645,2496,2163,1267,1638,1646.5
"PA","Unknown",20201101,91675,296.417910447761,2020-11-01,20201025,85429,296.417910447761,6246,0,3992,3682,3484,2645,2496,2163,1267,1638
"PA","Unknown",20201108,100066,296.417910447761,2020-11-08,20201101,91675,296.417910447761,8391,0,6246,3992,3682,3484,2645,2496,2163,1267
"PA","Unknown",20201115,114123,296.417910447761,2020-11-15,20201108,100066,296.417910447761,14057,0,8391,6246,3992,3682,3484,2645,2496,2163
"PA","Unknown",20201122,129019,296.417910447761,2020-11-22,20201115,114123,296.417910447761,14896,0,14057,8391,6246,3992,3682,3484,2645,2496
"PA","Unknown",20201129,148335,296.417910447761,2020-11-29,20201122,129019,296.417910447761,19316,0,14896,14057,8391,6246,3992,3682,3484,2645
"PA","Unknown",20201206,175468,370.5,2020-12-06,20201129,148335,296.417910447761,27133,74.0820895522388,19316,14896,14057,8391,6246,3992,3682,3484
"PA","Unknown",20201213,203931,489.5,2020-12-13,20201206,175468,370.5,28463,119,27133,19316,14896,14057,8391,6246,3992,3682
"PA","Unknown",20201220,229751,509.238095238095,2020-12-20,20201213,203931,489.5,25820,19.7380952380952,28463,27133,19316,14896,14057,8391,6246,3992
"PA","Unknown",20201227,251224,509.238095238095,2020-12-27,20201220,229751,509.238095238095,21473,0,25820,28463,27133,19316,14896,14057,8391,6246
"PA","Unknown",20210103,270022,509.238095238095,2021-01-03,20201227,251224,509.238095238095,18798,0,21473,25820,28463,27133,19316,14896,14057,8391
"PA","Unknown",20210110,290319,509.238095238095,2021-01-10,20210103,270022,509.238095238095,20297,0,18798,21473,25820,28463,27133,19316,14896,14057
"PA","Unknown",20210117,306942,509.238095238095,2021-01-17,20210110,290319,509.238095238095,16623,0,20297,18798,21473,25820,28463,27133,19316,14896
"PA","Unknown",20210124,318795,509.238095238095,2021-01-24,20210117,306942,509.238095238095,11853,0,16623,20297,18798,21473,25820,28463,27133,19316
"PA","Unknown",20210131,328082,509.238095238095,2021-01-31,20210124,318795,509.238095238095,9287,0,11853,16623,20297,18798,21473,25820,28463,27133
"PA","Unknown",20210207,335607,509.238095238095,2021-02-07,20210131,328082,509.238095238095,7525,0,9287,11853,16623,20297,18798,21473,25820,28463
"PA","Unknown",20210214,341237,509.238095238095,2021-02-14,20210207,335607,509.238095238095,5630,0,7525,9287,11853,16623,20297,18798,21473,25820
"PA","Unknown",20210221,345145,509.238095238095,2021-02-21,20210214,341237,509.238095238095,3908,0,5630,7525,9287,11853,16623,20297,18798,21473
"PA","Unknown",20210228,349094,1315,2021-02-28,20210221,345145,509.238095238095,3949,805.761904761905,3908,5630,7525,9287,11853,16623,20297,18798
"PA","Unknown",20210307,352060,1643,2021-03-07,20210228,349094,1315,2966,328,3949,3908,5630,7525,9287,11853,16623,20297
"PA","White",20200419,6639,595.6,2020-04-19,20200412,6639,595.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"PA","White",20200426,8292,595.6,2020-04-26,20200419,6639,595.6,1653,0,0,NA,NA,NA,NA,NA,NA,NA
"PA","White",20200503,10889,908,2020-05-03,20200426,8292,595.6,2597,312.4,1653,0,NA,NA,NA,NA,NA,NA
"PA","White",20200510,13526,1357,2020-05-10,20200503,10889,908,2637,449,2597,1653,0,NA,NA,NA,NA,NA
"PA","White",20200517,15850,1672,2020-05-17,20200510,13526,1357,2324,315,2637,2597,1653,0,NA,NA,NA,NA
"PA","White",20200524,18069,3615,2020-05-24,20200517,15850,1672,2219,1943,2324,2637,2597,1653,0,NA,NA,NA
"PA","White",20200531,19847,3958,2020-05-31,20200524,18069,3615,1778,343,2219,2324,2637,2597,1653,0,NA,NA
"PA","White",20200607,21375,4245,2020-06-07,20200531,19847,3958,1528,287,1778,2219,2324,2637,2597,1653,0,NA
"PA","White",20200614,22700,4419,2020-06-14,20200607,21375,4245,1325,174,1528,1778,2219,2324,2637,2597,1653,0
"PA","White",20200621,24000,4566,2020-06-21,20200614,22700,4419,1300,147,1325,1528,1778,2219,2324,2637,2597,1653
"PA","White",20200628,25100,4566,2020-06-28,20200621,24000,4566,1100,0,1300,1325,1528,1778,2219,2324,2637,2597
"PA","White",20200705,27500,4693,2020-07-05,20200628,25100,4566,2400,127,1100,1300,1325,1528,1778,2219,2324,2637
"PA","White",20200712,28200,4809,2020-07-12,20200705,27500,4693,700,116,2400,1100,1300,1325,1528,1778,2219,2324
"PA","White",20200719,32200,5018,2020-07-19,20200712,28200,4809,4000,209,700,2400,1100,1300,1325,1528,1778,2219
"PA","White",20200726,34900,5018,2020-07-26,20200719,32200,5018,2700,0,4000,700,2400,1100,1300,1325,1528,1778
"PA","White",20200802,37619,5163,2020-08-02,20200726,34900,5018,2719,145,2700,4000,700,2400,1100,1300,1325,1528
"PA","White",20200809,40001,5243,2020-08-09,20200802,37619,5163,2382,80,2719,2700,4000,700,2400,1100,1300,1325
"PA","White",20200816,42447,5357,2020-08-16,20200809,40001,5243,2446,114,2382,2719,2700,4000,700,2400,1100,1300
"PA","White",20200823,45110,5440,2020-08-23,20200816,42447,5357,2663,83,2446,2382,2719,2700,4000,700,2400,1100
"PA","White",20200830,47191,5520,2020-08-30,20200823,45110,5440,2081,80,2663,2446,2382,2719,2700,4000,700,2400
"PA","White",20200906,50065,5590,2020-09-06,20200830,47191,5520,2874,70,2081,2663,2446,2382,2719,2700,4000,700
"PA","White",20200913,52533,5664,2020-09-13,20200906,50065,5590,2468,74,2874,2081,2663,2446,2382,2719,2700,4000
"PA","White",20200920,55974,5738,2020-09-20,20200913,52533,5664,3441,74,2468,2874,2081,2663,2446,2382,2719,2700
"PA","White",20200927,59648,5863,2020-09-27,20200920,55974,5738,3674,125,3441,2468,2874,2081,2663,2446,2382,2719
"PA","White",20201004,63526,5946,2020-10-04,20200927,59648,5863,3878,83,3674,3441,2468,2874,2081,2663,2446,2382
"PA","White",20201011,67883,6059,2020-10-11,20201004,63526,5946,4357,113,3878,3674,3441,2468,2874,2081,2663,2446
"PA","White",20201018,72892,6187,2020-10-18,20201011,67883,6059,5009,128,4357,3878,3674,3441,2468,2874,2081,2663
"PA","White",20201025,79280,6337,2020-10-25,20201018,72892,6187,6388,150,5009,4357,3878,3674,3441,2468,2874,2081
"PA","White",20201101,86635,6479,2020-11-01,20201025,79280,6337,7355,142,6388,5009,4357,3878,3674,3441,2468,2874
"PA","White",20201108,96591,6652,2020-11-08,20201101,86635,6479,9956,173,7355,6388,5009,4357,3878,3674,3441,2468
"PA","White",20201115,112647,6873,2020-11-15,20201108,96591,6652,16056,221,9956,7355,6388,5009,4357,3878,3674,3441
"PA","White",20201122,135405,7292,2020-11-22,20201115,112647,6873,22758,419,16056,9956,7355,6388,5009,4357,3878,3674
"PA","White",20201129,158700,7799,2020-11-29,20201122,135405,7292,23295,507,22758,16056,9956,7355,6388,5009,4357,3878
"PA","White",20201206,188251,8576,2020-12-06,20201129,158700,7799,29551,777,23295,22758,16056,9956,7355,6388,5009,4357
"PA","White",20201213,224550,9580,2020-12-13,20201206,188251,8576,36299,1004,29551,23295,22758,16056,9956,7355,6388,5009
"PA","White",20201220,256520,10788,2020-12-20,20201213,224550,9580,31970,1208,36299,29551,23295,22758,16056,9956,7355,6388
"PA","White",20201227,285085,11775,2020-12-27,20201220,256520,10788,28565,987,31970,36299,29551,23295,22758,16056,9956,7355
"PA","White",20210103,313747,12896,2021-01-03,20201227,285085,11775,28662,1121,28565,31970,36299,29551,23295,22758,16056,9956
"PA","White",20210110,347577,14137,2021-01-10,20210103,313747,12896,33830,1241,28662,28565,31970,36299,29551,23295,22758,16056
"PA","White",20210117,373671,15527,2021-01-17,20210110,347577,14137,26094,1390,33830,28662,28565,31970,36299,29551,23295,22758
"PA","White",20210124,394531,16747,2021-01-24,20210117,373671,15527,20860,1220,26094,33830,28662,28565,31970,36299,29551,23295
"PA","White",20210131,420140,17767,2021-01-31,20210124,394531,16747,25609,1020,20860,26094,33830,28662,28565,31970,36299,29551
"PA","White",20210207,437061,18444,2021-02-07,20210131,420140,17767,16921,677,25609,20860,26094,33830,28662,28565,31970,36299
"PA","White",20210214,452342,19055,2021-02-14,20210207,437061,18444,15281,611,16921,25609,20860,26094,33830,28662,28565,31970
"PA","White",20210221,464347,19497,2021-02-21,20210214,452342,19055,12005,442,15281,16921,25609,20860,26094,33830,28662,28565
"PA","White",20210228,475819,19497,2021-02-28,20210221,464347,19497,11472,0,12005,15281,16921,25609,20860,26094,33830,28662
"PA","White",20210307,487131,19497,2021-03-07,20210228,475819,19497,11312,0,11472,12005,15281,16921,25609,20860,26094,33830
"PR","Unknown",20200419,2198,111,2020-04-19,20200412,2198,111,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"PR","Unknown",20200426,2198,111,2020-04-26,20200419,2198,111,0,0,0,NA,NA,NA,NA,NA,NA,NA
"PR","Unknown",20200503,2198,111,2020-05-03,20200426,2198,111,0,0,0,0,NA,NA,NA,NA,NA,NA
"PR","Unknown",20200510,2198,111,2020-05-10,20200503,2198,111,0,0,0,0,0,NA,NA,NA,NA,NA
"PR","Unknown",20200517,2646,123,2020-05-17,20200510,2198,111,448,12,0,0,0,0,NA,NA,NA,NA
"PR","Unknown",20200524,3189,127,2020-05-24,20200517,2646,123,543,4,448,0,0,0,0,NA,NA,NA
"PR","Unknown",20200531,3776,136,2020-05-31,20200524,3189,127,587,9,543,448,0,0,0,0,NA,NA
"PR","Unknown",20200607,4985,142,2020-06-07,20200531,3776,136,1209,6,587,543,448,0,0,0,0,NA
"PR","Unknown",20200614,5811,147,2020-06-14,20200607,4985,142,826,5,1209,587,543,448,0,0,0,0
"PR","Unknown",20200621,6525,149,2020-06-21,20200614,5811,147,714,2,826,1209,587,543,448,0,0,0
"PR","Unknown",20200628,7189,153,2020-06-28,20200621,6525,149,664,4,714,826,1209,587,543,448,0,0
"PR","Unknown",20200705,7916,155,2020-07-05,20200628,7189,153,727,2,664,714,826,1209,587,543,448,0
"PR","Unknown",20200712,9654,167,2020-07-12,20200705,7916,155,1738,12,727,664,714,826,1209,587,543,448
"PR","Unknown",20200719,12063,178,2020-07-19,20200712,9654,167,2409,11,1738,727,664,714,826,1209,587,543
"PR","Unknown",20200726,15143,201,2020-07-26,20200719,12063,178,3080,23,2409,1738,727,664,714,826,1209,587
"PR","Unknown",20200802,18411,230,2020-08-02,20200726,15143,201,3268,29,3080,2409,1738,727,664,714,826,1209
"PR","Unknown",20200809,22121,279,2020-08-09,20200802,18411,230,3710,49,3268,3080,2409,1738,727,664,714,826
"PR","Unknown",20200816,26006,335,2020-08-16,20200809,22121,279,3885,56,3710,3268,3080,2409,1738,727,664,714
"PR","Unknown",20200823,29896,390,2020-08-23,20200816,26006,335,3890,55,3885,3710,3268,3080,2409,1738,727,664
"PR","Unknown",20200830,32848,434,2020-08-30,20200823,29896,390,2952,44,3890,3885,3710,3268,3080,2409,1738,727
"PR","Unknown",20200906,34533,477,2020-09-06,20200830,32848,434,1685,43,2952,3890,3885,3710,3268,3080,2409,1738
"PR","Unknown",20200913,37380,539,2020-09-13,20200906,34533,477,2847,62,1685,2952,3890,3885,3710,3268,3080,2409
"PR","Unknown",20200920,41838,608,2020-09-20,20200913,37380,539,4458,69,2847,1685,2952,3890,3885,3710,3268,3080
"PR","Unknown",20200927,46304,644,2020-09-27,20200920,41838,608,4466,36,4458,2847,1685,2952,3890,3885,3710,3268
"PR","Unknown",20201004,50675,686,2020-10-04,20200927,46304,644,4371,42,4466,4458,2847,1685,2952,3890,3885,3710
"PR","Unknown",20201011,53238.4,730,2020-10-11,20201004,50675,686,2563.4,44,4371,4466,4458,2847,1685,2952,3890,3885
"PR","Unknown",20201018,53238.4,766,2020-10-18,20201011,53238.4,730,0,36,2563.4,4371,4466,4458,2847,1685,2952,3890
"PR","Unknown",20201025,53238.4,801,2020-10-25,20201018,53238.4,766,0,35,0,2563.4,4371,4466,4458,2847,1685,2952
"PR","Unknown",20201101,53238.4,832,2020-11-01,20201025,53238.4,801,0,31,0,0,2563.4,4371,4466,4458,2847,1685
"PR","Unknown",20201108,53238.4,872,2020-11-08,20201101,53238.4,832,0,40,0,0,0,2563.4,4371,4466,4458,2847
"PR","Unknown",20201115,53238.4,935,2020-11-15,20201108,53238.4,872,0,63,0,0,0,0,2563.4,4371,4466,4458
"PR","Unknown",20201122,53238.4,1017,2020-11-22,20201115,53238.4,935,0,82,0,0,0,0,0,2563.4,4371,4466
"PR","Unknown",20201129,53238.4,1094,2020-11-29,20201122,53238.4,1017,0,77,0,0,0,0,0,0,2563.4,4371
"PR","Unknown",20201206,56671,1192,2020-12-06,20201129,53238.4,1094,3432.6,98,0,0,0,0,0,0,0,2563.4
"PR","Unknown",20201213,62431,1272,2020-12-13,20201206,56671,1192,5760,80,3432.6,0,0,0,0,0,0,0
"PR","Unknown",20201220,68433,1368,2020-12-20,20201213,62431,1272,6002,96,5760,3432.6,0,0,0,0,0,0
"PR","Unknown",20201227,73227,1445,2020-12-27,20201220,68433,1368,4794,77,6002,5760,3432.6,0,0,0,0,0
"PR","Unknown",20210103,78169,1545,2021-01-03,20201227,73227,1445,4942,100,4794,6002,5760,3432.6,0,0,0,0
"PR","Unknown",20210110,83119,1630,2021-01-10,20210103,78169,1545,4950,85,4942,4794,6002,5760,3432.6,0,0,0
"PR","Unknown",20210117,87381,1703,2021-01-17,20210110,83119,1630,4262,73,4950,4942,4794,6002,5760,3432.6,0,0
"PR","Unknown",20210124,91028,1773,2021-01-24,20210117,87381,1703,3647,70,4262,4950,4942,4794,6002,5760,3432.6,0
"PR","Unknown",20210131,93624,1829,2021-01-31,20210124,91028,1773,2596,56,3647,4262,4950,4942,4794,6002,5760,3432.6
"PR","Unknown",20210207,95839,1883,2021-02-07,20210131,93624,1829,2215,54,2596,3647,4262,4950,4942,4794,6002,5760
"PR","Unknown",20210214,97609,1919,2021-02-14,20210207,95839,1883,1770,36,2215,2596,3647,4262,4950,4942,4794,6002
"PR","Unknown",20210221,99084,1979,2021-02-21,20210214,97609,1919,1475,60,1770,2215,2596,3647,4262,4950,4942,4794
"PR","Unknown",20210228,100297,2036,2021-02-28,20210221,99084,1979,1213,57,1475,1770,2215,2596,3647,4262,4950,4942
"PR","Unknown",20210307,101327,2059,2021-03-07,20210228,100297,2036,1030,23,1213,1475,1770,2215,2596,3647,4262,4950
"RI","AIAN",20200419,68,1,2020-04-19,20200412,68,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"RI","AIAN",20200426,68,1,2020-04-26,20200419,68,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
"RI","AIAN",20200503,68,1,2020-05-03,20200426,68,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"RI","AIAN",20200510,68,1,2020-05-10,20200503,68,1,0,0,0,0,0,NA,NA,NA,NA,NA
"RI","AIAN",20200517,68,1,2020-05-17,20200510,68,1,0,0,0,0,0,0,NA,NA,NA,NA
"RI","AIAN",20200524,68,1,2020-05-24,20200517,68,1,0,0,0,0,0,0,0,NA,NA,NA
"RI","AIAN",20200531,68,1,2020-05-31,20200524,68,1,0,0,0,0,0,0,0,0,NA,NA
"RI","AIAN",20200607,68,1,2020-06-07,20200531,68,1,0,0,0,0,0,0,0,0,0,NA
"RI","AIAN",20200614,68,1,2020-06-14,20200607,68,1,0,0,0,0,0,0,0,0,0,0
"RI","AIAN",20200621,68,1,2020-06-21,20200614,68,1,0,0,0,0,0,0,0,0,0,0
"RI","AIAN",20200628,68,1,2020-06-28,20200621,68,1,0,0,0,0,0,0,0,0,0,0
"RI","AIAN",20200705,68,1,2020-07-05,20200628,68,1,0,0,0,0,0,0,0,0,0,0
"RI","AIAN",20200712,68,1,2020-07-12,20200705,68,1,0,0,0,0,0,0,0,0,0,0
"RI","AIAN",20200719,68,1,2020-07-19,20200712,68,1,0,0,0,0,0,0,0,0,0,0
"RI","AIAN",20200726,68,1,2020-07-26,20200719,68,1,0,0,0,0,0,0,0,0,0,0
"RI","AIAN",20200802,68,1,2020-08-02,20200726,68,1,0,0,0,0,0,0,0,0,0,0
"RI","AIAN",20200809,68,1,2020-08-09,20200802,68,1,0,0,0,0,0,0,0,0,0,0
"RI","AIAN",20200816,68,1,2020-08-16,20200809,68,1,0,0,0,0,0,0,0,0,0,0
"RI","AIAN",20200823,68,1,2020-08-23,20200816,68,1,0,0,0,0,0,0,0,0,0,0
"RI","AIAN",20200830,68,1,2020-08-30,20200823,68,1,0,0,0,0,0,0,0,0,0,0
"RI","AIAN",20200906,68,1,2020-09-06,20200830,68,1,0,0,0,0,0,0,0,0,0,0
"RI","AIAN",20200913,70,1,2020-09-13,20200906,68,1,2,0,0,0,0,0,0,0,0,0
"RI","AIAN",20200920,70,1,2020-09-20,20200913,70,1,0,0,2,0,0,0,0,0,0,0
"RI","AIAN",20200927,72,1,2020-09-27,20200920,70,1,2,0,0,2,0,0,0,0,0,0
"RI","AIAN",20201004,75,1,2020-10-04,20200927,72,1,3,0,2,0,2,0,0,0,0,0
"RI","AIAN",20201011,76,1,2020-10-11,20201004,75,1,1,0,3,2,0,2,0,0,0,0
"RI","AIAN",20201018,81,1,2020-10-18,20201011,76,1,5,0,1,3,2,0,2,0,0,0
"RI","AIAN",20201025,86,1,2020-10-25,20201018,81,1,5,0,5,1,3,2,0,2,0,0
"RI","AIAN",20201101,93,1,2020-11-01,20201025,86,1,7,0,5,5,1,3,2,0,2,0
"RI","AIAN",20201108,94,1,2020-11-08,20201101,93,1,1,0,7,5,5,1,3,2,0,2
"RI","AIAN",20201115,102,1,2020-11-15,20201108,94,1,8,0,1,7,5,5,1,3,2,0
"RI","AIAN",20201122,106,1,2020-11-22,20201115,102,1,4,0,8,1,7,5,5,1,3,2
"RI","AIAN",20201129,118,1,2020-11-29,20201122,106,1,12,0,4,8,1,7,5,5,1,3
"RI","AIAN",20201206,129,1,2020-12-06,20201129,118,1,11,0,12,4,8,1,7,5,5,1
"RI","AIAN",20201213,144,1,2020-12-13,20201206,129,1,15,0,11,12,4,8,1,7,5,5
"RI","AIAN",20201220,160,1,2020-12-20,20201213,144,1,16,0,15,11,12,4,8,1,7,5
"RI","AIAN",20201227,172,1,2020-12-27,20201220,160,1,12,0,16,15,11,12,4,8,1,7
"RI","AIAN",20210103,182,1,2021-01-03,20201227,172,1,10,0,12,16,15,11,12,4,8,1
"RI","AIAN",20210110,184,1,2021-01-10,20210103,182,1,2,0,10,12,16,15,11,12,4,8
"RI","AIAN",20210117,204,1,2021-01-17,20210110,184,1,20,0,2,10,12,16,15,11,12,4
"RI","AIAN",20210124,221,1,2021-01-24,20210117,204,1,17,0,20,2,10,12,16,15,11,12
"RI","AIAN",20210131,238,1,2021-01-31,20210124,221,1,17,0,17,20,2,10,12,16,15,11
"RI","AIAN",20210207,255,1,2021-02-07,20210131,238,1,17,0,17,17,20,2,10,12,16,15
"RI","AIAN",20210214,264,1,2021-02-14,20210207,255,1,9,0,17,17,17,20,2,10,12,16
"RI","AIAN",20210221,280,1,2021-02-21,20210214,264,1,16,0,9,17,17,17,20,2,10,12
"RI","AIAN",20210228,290,1,2021-02-28,20210221,280,1,10,0,16,9,17,17,17,20,2,10
"RI","AIAN",20210307,309,1,2021-03-07,20210228,290,1,19,0,10,16,9,17,17,17,20,2
"RI","Asian",20200419,324,11,2020-04-19,20200412,324,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"RI","Asian",20200426,324,11,2020-04-26,20200419,324,11,0,0,0,NA,NA,NA,NA,NA,NA,NA
"RI","Asian",20200503,324,11,2020-05-03,20200426,324,11,0,0,0,0,NA,NA,NA,NA,NA,NA
"RI","Asian",20200510,324,11,2020-05-10,20200503,324,11,0,0,0,0,0,NA,NA,NA,NA,NA
"RI","Asian",20200517,324,11,2020-05-17,20200510,324,11,0,0,0,0,0,0,NA,NA,NA,NA
"RI","Asian",20200524,324,11,2020-05-24,20200517,324,11,0,0,0,0,0,0,0,NA,NA,NA
"RI","Asian",20200531,324,11,2020-05-31,20200524,324,11,0,0,0,0,0,0,0,0,NA,NA
"RI","Asian",20200607,324,11,2020-06-07,20200531,324,11,0,0,0,0,0,0,0,0,0,NA
"RI","Asian",20200614,324,11,2020-06-14,20200607,324,11,0,0,0,0,0,0,0,0,0,0
"RI","Asian",20200621,324,11,2020-06-21,20200614,324,11,0,0,0,0,0,0,0,0,0,0
"RI","Asian",20200628,324,11,2020-06-28,20200621,324,11,0,0,0,0,0,0,0,0,0,0
"RI","Asian",20200705,324,11,2020-07-05,20200628,324,11,0,0,0,0,0,0,0,0,0,0
"RI","Asian",20200712,324,11,2020-07-12,20200705,324,11,0,0,0,0,0,0,0,0,0,0
"RI","Asian",20200719,324,11,2020-07-19,20200712,324,11,0,0,0,0,0,0,0,0,0,0
"RI","Asian",20200726,324,11,2020-07-26,20200719,324,11,0,0,0,0,0,0,0,0,0,0
"RI","Asian",20200802,324,11,2020-08-02,20200726,324,11,0,0,0,0,0,0,0,0,0,0
"RI","Asian",20200809,324,11,2020-08-09,20200802,324,11,0,0,0,0,0,0,0,0,0,0
"RI","Asian",20200816,324,11,2020-08-16,20200809,324,11,0,0,0,0,0,0,0,0,0,0
"RI","Asian",20200823,324,11,2020-08-23,20200816,324,11,0,0,0,0,0,0,0,0,0,0
"RI","Asian",20200830,324,11,2020-08-30,20200823,324,11,0,0,0,0,0,0,0,0,0,0
"RI","Asian",20200906,324,11,2020-09-06,20200830,324,11,0,0,0,0,0,0,0,0,0,0
"RI","Asian",20200913,342,12,2020-09-13,20200906,324,11,18,1,0,0,0,0,0,0,0,0
"RI","Asian",20200920,353,13,2020-09-20,20200913,342,12,11,1,18,0,0,0,0,0,0,0
"RI","Asian",20200927,359,13,2020-09-27,20200920,353,13,6,0,11,18,0,0,0,0,0,0
"RI","Asian",20201004,388,13,2020-10-04,20200927,359,13,29,0,6,11,18,0,0,0,0,0
"RI","Asian",20201011,396,13,2020-10-11,20201004,388,13,8,0,29,6,11,18,0,0,0,0
"RI","Asian",20201018,406,13,2020-10-18,20201011,396,13,10,0,8,29,6,11,18,0,0,0
"RI","Asian",20201025,420,13,2020-10-25,20201018,406,13,14,0,10,8,29,6,11,18,0,0
"RI","Asian",20201101,448,14,2020-11-01,20201025,420,13,28,1,14,10,8,29,6,11,18,0
"RI","Asian",20201108,482,14,2020-11-08,20201101,448,14,34,0,28,14,10,8,29,6,11,18
"RI","Asian",20201115,555,14,2020-11-15,20201108,482,14,73,0,34,28,14,10,8,29,6,11
"RI","Asian",20201122,640,15,2020-11-22,20201115,555,14,85,1,73,34,28,14,10,8,29,6
"RI","Asian",20201129,753,15,2020-11-29,20201122,640,15,113,0,85,73,34,28,14,10,8,29
"RI","Asian",20201206,838,15,2020-12-06,20201129,753,15,85,0,113,85,73,34,28,14,10,8
"RI","Asian",20201213,987,16,2020-12-13,20201206,838,15,149,1,85,113,85,73,34,28,14,10
"RI","Asian",20201220,1147,17,2020-12-20,20201213,987,16,160,1,149,85,113,85,73,34,28,14
"RI","Asian",20201227,1265,18,2020-12-27,20201220,1147,17,118,1,160,149,85,113,85,73,34,28
"RI","Asian",20210103,1397,23,2021-01-03,20201227,1265,18,132,5,118,160,149,85,113,85,73,34
"RI","Asian",20210110,1554,26,2021-01-10,20210103,1397,23,157,3,132,118,160,149,85,113,85,73
"RI","Asian",20210117,1714,31,2021-01-17,20210110,1554,26,160,5,157,132,118,160,149,85,113,85
